,Provincia,Partido,Localidad,Población,ADSL,Cablemódem,Dial Up,Fibra óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud,Total_Servicios_Disponibles,Categoria_Poblacion
947,CORDOBA,Marcos Juárez,Alejo Ledesma,3299,False,False,False,True,True,True,True,True,True,38112010.0,-33.6076125942499,-62.6261405718946,6,Mediana
948,CORDOBA,Marcos Juárez,Arias,7075,True,False,False,False,False,False,True,True,True,38112020.0,-33.6411632781096,-62.402789011452,4,Mediana
949,CORDOBA,Marcos Juárez,Camilo Aldao,5197,True,False,False,True,True,False,True,True,True,38112030.0,-33.123740825534,-62.0965954602144,6,Mediana
950,CORDOBA,Marcos Juárez,Capitán General Bernardo O'Higgins,483,True,False,False,False,False,True,True,False,False,38112040.0,-33.247202805036,-62.269738358968,3,Muy pequeña
951,CORDOBA,Marcos Juárez,Cavanagh,1202,False,False,False,False,False,True,True,False,True,38112050.0,-33.478334898944,-62.3393464555145,3,Pequeña
952,CORDOBA,Marcos Juárez,Colonia Barge,153,False,False,False,False,False,False,False,False,False,38112060.0,-33.2585411549016,-62.6081628269792,0,Muy pequeña
953,CORDOBA,Marcos Juárez,Colonia Italiana,738,False,True,False,False,False,True,False,True,False,38112070.0,-33.3119180942558,-62.1807987939012,3,Pequeña
954,CORDOBA,Marcos Juárez,Corral de Bustos,10407,True,True,False,True,False,True,True,True,True,38112080.0,-33.2816219895104,-62.1854508942409,7,Grande
955,CORDOBA,Marcos Juárez,Cruz Alta,7200,True,False,False,False,True,True,True,True,True,38112090.0,-33.0069947278727,-61.8109726038419,6,Mediana
956,CORDOBA,Marcos Juárez,General Baldissera,2387,True,False,False,False,True,False,True,True,True,42007010.0,-33.1220171765357,-62.3037212558104,5,Mediana
957,CORDOBA,Marcos Juárez,Guatimozín,2428,True,False,False,False,True,True,False,True,True,42007030.0,-33.4617411292085,-62.4391434502619,5,Mediana
958,SANTA FE,General López,Labordeboy,928,True,False,False,False,False,False,True,False,True,46021060.0,-33.7196527453715,-61.3149208168028,3,Pequeña
959,SANTA FE,General López,Lazzarino,350,False,False,False,False,False,False,False,False,True,46021070.0,-34.1663295663381,-62.428038027595,1,Muy pequeña
960,SANTA FE,General López,Maggiolo,1701,True,False,False,False,False,True,True,True,True,46021080.0,-33.7244236308417,-62.2478391856324,5,Pequeña
961,SANTA FE,General López,María Teresa,3523,True,True,False,False,False,True,True,True,True,46035010.0,-34.0062849828557,-61.900439675435,6,Mediana
962,SANTA FE,General López,Melincué (Est. San Urbano),2139,False,False,False,False,False,True,True,True,True,46035020.0,-33.6619144262235,-61.4576887408087,4,Mediana
963,SANTA FE,General López,Miguel Torres,373,False,True,False,False,False,False,False,False,False,46042030.0,-33.5299502620402,-61.4662068731284,1,Muy pequeña
964,SANTA FE,General López,Murphy,3630,False,False,False,True,False,False,True,True,True,46042010.0,-33.6428623685969,-61.8577974691015,4,Mediana
965,SANTA FE,General López,Rufino,18727,True,True,False,True,False,False,True,True,True,50070090.0,-34.2636098414032,-62.7117038844931,6,Grande
966,SANTA FE,General López,San Eduardo,928,True,False,False,True,False,False,True,False,True,50070030.0,-33.8723970130663,-62.0917158307714,4,Pequeña
967,SANTA FE,General López,San Francisco de Santa Fe,279,False,False,False,True,True,False,True,False,True,50070040.0,-33.5905400040189,-62.1244693933144,4,Muy pequeña
968,SANTA FE,General López,San Gregorio,4291,True,False,False,True,False,True,True,True,True,50070050.0,-34.3265186547551,-62.0379529693876,6,Mediana
969,SANTA FE,General López,Cañada del Ucle,698,True,False,False,False,False,False,True,False,False,50070040.0,-33.4103440716357,-61.6070433975613,2,Pequeña
970,SANTA FE,General López,Carmen,1611,False,False,False,False,False,True,True,True,True,50070090.0,-33.7327788629688,-61.7609271479419,4,Pequeña
971,SANTA FE,General López,Carreras,1906,False,True,False,False,False,True,True,True,True,50070060.0,-33.5982834566103,-61.3117684362059,5,Pequeña
972,SANTA FE,General López,Chapuy,571,False,True,False,False,False,False,True,True,True,50070070.0,-33.8005299368969,-61.7440181936851,4,Pequeña
973,SANTA FE,General López,Chovet,2101,False,True,False,False,True,False,True,True,True,50070080.0,-33.6007825133126,-61.6046646604986,5,Mediana
974,SANTA FE,General López,Christophersen,499,False,False,False,True,False,True,True,False,True,50070090.0,-34.1846191181657,-62.0235323680591,4,Muy pequeña
975,SANTA FE,General López,Diego de Alvear,1855,True,False,False,True,False,True,True,True,True,50070100.0,-34.3743429234538,-62.1289273623308,6,Pequeña
976,SANTA FE,General López,Elortondo,5632,True,True,False,False,False,True,True,True,True,50077010.0,-33.7016560168056,-61.6163727056605,6,Mediana
977,SANTA FE,General López,Firmat,19757,True,True,False,True,False,True,True,True,True,66035010.0,-33.4580496833225,-61.4914525089409,7,Grande
978,SANTA FE,General López,Hughes,4598,False,False,False,True,False,True,True,True,True,66035020.0,-33.8028556653324,-61.3358033222625,5,Mediana
979,SANTA FE,General López,La Chispa,352,False,False,False,False,False,True,True,False,False,66035030.0,-33.5446704008322,-61.9736324283312,2,Muy pequeña
980,BUENOS AIRES,Hurlingham,Villa Santos Tesei,66463,True,True,True,True,False,True,True,True,True,6351020.0,-34.6123944448227,-58.6538103691925,8,Grande
981,BUENOS AIRES,Hurlingham,William C. Morris,51471,False,True,False,True,False,True,False,True,True,6357020.0,-34.5815622830288,-58.6583005365543,5,Grande
982,BUENOS AIRES,Ituzaingó,Ituzaingó Centro,111138,True,True,True,True,True,True,True,True,True,6357110.0,-34.6440551161203,-58.688489332955,9,Grande
983,BUENOS AIRES,Ituzaingó,Ituzaingó Sur,23264,False,False,False,False,False,True,False,True,True,6357110.0,-34.6699430265699,-58.6733044157835,3,Grande
984,BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,33422,True,True,True,True,False,True,True,True,True,6357050.0,-34.6168695808944,-58.693287500009,8,Grande
985,BUENOS AIRES,José C. Paz,Del Viso,6873,False,True,False,False,False,False,False,True,True,6357060.0,-34.480495794913,-58.8042588983994,3,Mediana
986,BUENOS AIRES,José C. Paz,José C Paz,250301,True,True,True,True,True,True,True,True,True,6357070.0,-34.5211611965464,-58.770881112578,9,Grande
987,BUENOS AIRES,San Isidro,Beccar,59088,True,True,False,True,False,True,True,True,True,6609080.0,-34.4674159462571,-58.5400343502635,7,Grande
988,BUENOS AIRES,San Isidro,Boulogne Sur Mer,73842,True,True,False,True,True,True,True,True,True,6609090.0,-34.4983312888498,-58.5700137209729,8,Grande
989,BUENOS AIRES,San Isidro,Martínez,66169,True,True,True,True,True,False,True,True,True,6609020.0,-34.4944230772436,-58.5105732755943,8,Grande
990,BUENOS AIRES,San Isidro,San Isidro,45403,True,True,True,True,True,True,True,True,True,6616010.0,-34.4770412162141,-58.52719519996,9,Grande
991,BUENOS AIRES,San Isidro,Villa Adelina,35473,True,True,False,True,False,False,True,True,True,6616020.0,-34.5151197673508,-58.5457579220177,6,Grande
992,CABA,COMUNA 11,VILLA DEL PARQUE,55273,True,True,True,True,True,True,True,True,True,14126150.0,-34.6042463004493,-58.4906764324396,9,Grande
993,CORDOBA,Marcos Juárez,Isla Verde,4361,True,True,False,True,False,False,True,True,True,14126160.0,-33.2401071501959,-62.404426547367,6,Mediana
994,BUENOS AIRES,José C. Paz,Tortuguitas,8806,False,True,False,False,False,False,False,True,True,50084040.0,-34.4918483987206,-58.7863780316191,3,Mediana
995,BUENOS AIRES,Junín,Agustín Roca,331,False,False,False,True,False,True,True,False,True,50084050.0,-34.508084406003,-60.8648956546314,4,Muy pequeña
996,BUENOS AIRES,Junín,Agustina,155,False,False,False,True,False,False,True,True,True,50084060.0,-34.4607068571169,-61.067072329925,4,Muy pequeña
997,BUENOS AIRES,Junín,Balneario Laguna de Gómez,230,False,False,False,False,False,True,False,True,True,50084070.0,-34.6606435780718,-61.0183645929666,3,Muy pequeña
998,BUENOS AIRES,Junín,Fortín Tiburcio,257,False,False,False,False,False,True,True,False,False,50084080.0,-34.3467322372427,-61.1310781728463,2,Muy pequeña
999,BUENOS AIRES,Junín,Junín,87509,True,True,True,True,True,True,True,True,True,50084090.0,-34.5838316271397,-60.9472651715327,9,Grande
1000,BUENOS AIRES,Junín,Laplacette,22,False,False,False,True,False,True,False,False,False,50084100.0,-34.7245238530675,-61.1553171474145,2,Muy pequeña
1001,BUENOS AIRES,Junín,Morse,563,False,True,False,True,False,True,True,False,True,50084110.0,-34.7608898130707,-60.8419122487126,5,Pequeña
1002,BUENOS AIRES,Junín,Paraje La Agraria,40,False,False,False,False,False,False,False,False,False,50084120.0,-34.6564145153102,-60.8466681579607,0,Muy pequeña
1003,BUENOS AIRES,Junín,Saforcada,431,False,False,False,False,False,True,True,True,True,50084130.0,-34.5752591285936,-61.0747308195452,4,Muy pequeña
1004,BUENOS AIRES,La Costa,Aguas Verdes,0,True,False,False,True,False,True,False,True,True,50098077.0,-36.6552111489067,-56.6949520678334,5,Muy pequeña
1005,BUENOS AIRES,San Miguel,Bella Vista,74138,True,True,True,True,True,True,True,True,True,46070020.0,-34.5751401519414,-58.6960409885544,9,Grande
1006,BUENOS AIRES,San Miguel,Campo De Mayo,1525,False,False,False,False,True,False,False,True,True,46070030.0,-34.5346818189868,-58.6513860167431,3,Pequeña
1007,BUENOS AIRES,San Miguel,Muñiz,28615,True,True,True,True,False,False,True,True,True,46070040.0,-34.5557351629874,-58.7080227572424,7,Grande
1008,BUENOS AIRES,San Miguel,San Miguel,171913,True,True,True,True,True,True,True,True,True,46077010.0,-34.5536228677773,-58.7347875195953,9,Grande
1009,BUENOS AIRES,San Nicolás,Campos Salles,0,False,False,False,False,False,False,False,False,False,46084010.0,-33.4010837029564,-60.2846972878391,0,Muy pequeña
1010,BUENOS AIRES,San Nicolás,Conesa,2066,True,False,False,True,True,True,True,True,True,46084020.0,-33.5962124822607,-60.3541264450858,7,Mediana
1011,BUENOS AIRES,San Nicolás,Erézcano,434,False,False,False,False,False,True,False,False,False,46084030.0,-33.5232449410318,-60.3174454958625,1,Muy pequeña
1012,BUENOS AIRES,San Nicolás,General Rojo,2464,False,False,False,True,True,False,True,True,True,46084040.0,-33.4758683523604,-60.2874270636731,5,Mediana
1013,BUENOS AIRES,San Nicolás,La Emilia,5325,False,False,False,False,False,False,False,True,True,46084050.0,-33.3514852802661,-60.3139573529074,2,Mediana
1014,CABA,COMUNA 11,VILLA DEVOTO,66521,True,True,True,True,True,True,True,True,True,46091010.0,-34.6023803136553,-58.5142437101484,9,Grande
1015,CORDOBA,Presidente Roque Sáenz Peña,La Cesira,1318,True,False,False,True,True,True,True,True,True,50098100.0,-33.9518611160055,-62.9744894136507,7,Pequeña
1016,CORDOBA,Presidente Roque Sáenz Peña,Leguizamón,53,False,False,False,True,False,False,False,False,False,50105220.0,-34.2040788458157,-62.9768889543714,1,Muy pequeña
1017,BUENOS AIRES,25 de Mayo,25 de Mayo,23408,True,True,False,True,True,True,True,True,True,82070150.0,-35.4339385892588,-60.1731209454056,8,Grande
1018,BUENOS AIRES,25 de Mayo,Agustín Mosconi,280,False,False,False,False,False,False,True,False,False,82070290.0,-35.7392169542026,-60.5590634621789,1,Muy pequeña
1019,BUENOS AIRES,25 de Mayo,Del Valle,899,True,False,False,False,True,False,False,True,True,82070300.0,-35.8973453887603,-60.7316089512944,4,Pequeña
1020,BUENOS AIRES,25 de Mayo,Ernestina,145,True,False,False,False,False,False,True,False,False,82070310.0,-35.2702340519789,-59.5575034078873,2,Muy pequeña
1021,BUENOS AIRES,25 de Mayo,Gobernador Ugarte,547,False,False,False,False,False,True,False,False,False,82084010.0,-35.1643973648093,-60.0813577815069,1,Pequeña
1022,BUENOS AIRES,25 de Mayo,Lucas Monteverde,63,False,False,False,False,False,True,False,False,False,82084020.0,-35.4838272164734,-59.9880647932831,1,Muy pequeña
1023,BUENOS AIRES,25 de Mayo,Norberto de la Riestra,4524,False,True,False,True,False,True,True,True,True,82084030.0,-35.2727788695321,-59.7719327250509,6,Mediana
1024,BUENOS AIRES,25 de Mayo,Pedernales,1432,True,False,False,True,False,True,True,False,True,82084040.0,-35.2666085074294,-59.6306574695384,5,Pequeña
1025,BUENOS AIRES,25 de Mayo,San Enrique,279,False,False,False,False,False,False,True,False,False,82084050.0,-35.7785028686085,-60.3546454811901,1,Muy pequeña
1026,BUENOS AIRES,25 de Mayo,Valdés,579,False,False,False,False,False,False,True,False,True,82084060.0,-35.6488128268597,-60.4672591673156,2,Pequeña
1027,BUENOS AIRES,9 de Julio,12 de Octubre,219,False,False,False,False,False,True,True,False,False,82084070.0,-35.607730780146,-60.9182929927645,2,Muy pequeña
1028,BUENOS AIRES,9 de Julio,9 de Julio,36494,True,True,True,True,True,True,True,True,True,82084080.0,-35.4447435053964,-60.8843433362719,9,Grande
1029,BUENOS AIRES,La Costa,Las Toninas,5278,True,True,True,True,False,True,True,True,True,86049020.0,-36.4883976285615,-56.7004352579533,8,Mediana
1030,BUENOS AIRES,La Costa,Lucila Del Mar,0,True,True,False,True,False,True,False,True,True,86049030.0,-36.6627491358367,-56.6817136067571,6,Muy pequeña
1031,BUENOS AIRES,La Costa,Mar de Ajó - San Bernardo,28466,True,True,True,True,False,True,True,True,True,86049040.0,-36.6874110140403,-56.6841400639982,8,Grande
1032,BUENOS AIRES,La Costa,San Clemente del Tuyú,12126,True,True,True,True,False,True,True,True,True,86049050.0,-36.3532388310754,-56.723944139417,8,Grande
1033,BUENOS AIRES,La Costa,Santa Teresita - Mar del Tuyú,23581,True,True,True,True,False,True,True,True,True,86049060.0,-36.5409111808415,-56.705867443875,8,Grande
1034,BUENOS AIRES,La Matanza,20 De Junio,1171,True,True,True,False,False,True,True,True,True,86049070.0,-34.7855336508384,-58.7171850019077,7,Pequeña
1035,BUENOS AIRES,La Matanza,Aldo Bonzi,18965,True,True,False,False,False,True,True,True,True,86049080.0,-34.7141728890679,-58.5089043765674,6,Grande
1036,BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,133602,True,True,True,True,True,True,True,True,True,86063020.0,-33.3487082868277,-60.231333927581,9,Grande
1037,BUENOS AIRES,San Nicolás,Villa Campi,0,False,False,False,False,False,False,False,True,False,86063030.0,-33.3599587304228,-60.3000892882903,1,Muy pequeña
1038,BUENOS AIRES,San Nicolás,Villa Canto,0,False,False,False,False,False,False,False,True,True,86063040.0,-33.3708479748,-60.2954116362263,2,Muy pequeña
1039,BUENOS AIRES,San Nicolás,Villa Esperanza,386,False,False,False,False,False,False,False,False,False,86063050.0,-33.422326147095,-60.2605874904382,0,Muy pequeña
1040,BUENOS AIRES,San Nicolás,Villa Riccio,0,False,False,False,False,False,False,False,False,False,86063070.0,-33.3630498059477,-60.2953990898749,0,Muy pequeña
1041,BUENOS AIRES,San Pedro,Gobernador Castro,2607,False,False,False,False,False,False,False,True,True,86063080.0,-33.6605787290919,-59.8663408291494,2,Mediana
1042,BUENOS AIRES,San Pedro,Ingeniero Moneta,20,False,False,False,False,False,False,False,False,False,86063090.0,-33.9314631330704,-59.7482330053997,0,Muy pequeña
1043,BUENOS AIRES,San Pedro,Obligado,261,False,False,False,False,False,False,False,False,True,86056010.0,-33.5965558617631,-59.8199792397796,1,Muy pequeña
1044,BUENOS AIRES,San Pedro,Pueblo Doyle,528,False,False,False,False,False,True,False,False,False,86056020.0,-33.9050057189811,-59.8187532271261,1,Pequeña
1045,BUENOS AIRES,San Pedro,Río Tala,1814,False,False,False,True,False,False,False,True,True,86056030.0,-33.769589927701,-59.6383708591324,3,Pequeña
1046,BUENOS AIRES,San Pedro,San Pedro,47452,True,True,False,True,True,True,True,True,True,86056040.0,-33.6791252253366,-59.6668951027895,8,Grande
1047,BUENOS AIRES,San Pedro,Santa Lucía,2360,False,False,False,True,True,False,True,True,True,86056050.0,-33.8794559527188,-59.8753284459435,5,Mediana
1048,BUENOS AIRES,San Vicente,Alejandro Korn,34760,True,True,True,True,False,True,True,True,True,86056060.0,-35.0135125285778,-58.3865346894091,8,Grande
1049,CABA,COMUNA 11,VILLA GENERAL MITRE,34713,True,True,True,True,True,True,True,True,True,86056070.0,-34.6100289507588,-58.4689425541216,9,Grande
1050,SANTA FE,Constitución,Alcorta,7450,True,True,False,True,False,True,True,True,True,6638040.0,-33.5401979791092,-61.1246337163915,7,Mediana
1051,SANTA FE,Constitución,Barrio Arroyo del Medio,310,False,False,False,False,False,False,False,False,False,6638040.0,-33.2860666179194,-60.2720977056001,0,Muy pequeña
1052,SANTA FE,Constitución,Barrio Mitre,816,False,False,False,False,False,False,False,True,True,6638040.0,-33.255594638469,-60.3897758707887,2,Pequeña
